,active,best_fit,confirmed,dates,days,days_since_200,death,death_pc,doubling_rate,lat,long,new cases,new deaths,new recoveries,recovered,region
9484,105418.0,[0.02941469 9.57178824],165155.0,2020-04-15,84.0,51,21645.0,13.11,23.56,43.0,12.0,2667.0,578.0,962.0,38092.0,Italy
9485,106607.0,[0.02784426 9.69333648],168941.0,2020-04-16,85.0,52,22170.0,13.12,24.89,43.0,12.0,3786.0,525.0,2072.0,40164.0,Italy
9486,106962.0,[0.02645382 9.80241185],172434.0,2020-04-17,86.0,53,22745.0,13.19,26.2,43.0,12.0,3493.0,575.0,2563.0,42727.0,Italy
9487,107771.0,[0.0252324  9.89950012],175925.0,2020-04-18,87.0,54,23227.0,13.2,27.47,43.0,12.0,3491.0,482.0,2200.0,44927.0,Italy
9488,108257.0,[0.02412095 9.98881364],178972.0,2020-04-19,88.0,55,23660.0,13.22,28.74,43.0,12.0,3047.0,433.0,2128.0,47055.0,Italy
9489,108237.0,[ 0.02308878 10.07221378],181228.0,2020-04-20,89.0,56,24114.0,13.31,30.02,43.0,12.0,2256.0,454.0,1822.0,48877.0,Italy
9490,107709.0,[ 0.02213625 10.14991426],183957.0,2020-04-21,90.0,57,24648.0,13.4,31.31,43.0,12.0,2729.0,534.0,2723.0,51600.0,Italy
9491,107699.0,[ 0.0212274  10.22528721],187327.0,2020-04-22,91.0,58,25085.0,13.39,32.65,43.0,12.0,3370.0,437.0,2943.0,54543.0,Italy
9492,106848.0,[ 0.02017726 10.3138763 ],189973.0,2020-04-23,92.0,59,25549.0,13.45,34.35,43.0,12.0,2646.0,464.0,3033.0,57576.0,Italy
9493,106527.0,[ 0.01918064 10.39923234],192994.0,2020-04-24,93.0,60,25969.0,13.46,36.14,43.0,12.0,3021.0,420.0,2922.0,60498.0,Italy
16962,218.0,[  0.36641411 -10.20902948],222.0,2020-03-04,42.0,0,2.0,0.9,1.89,40.0,-4.0,57.0,1.0,0.0,2.0,Spain
16963,254.0,[  0.39186071 -11.1748177 ],259.0,2020-03-05,43.0,1,3.0,1.16,1.77,40.0,-4.0,37.0,1.0,0.0,2.0,Spain
16964,393.0,[  0.41258993 -11.99215013],400.0,2020-03-06,44.0,2,5.0,1.25,1.68,40.0,-4.0,141.0,2.0,0.0,2.0,Spain
16965,460.0,[  0.42265815 -12.43720695],500.0,2020-03-07,45.0,3,10.0,2.0,1.64,40.0,-4.0,100.0,5.0,28.0,30.0,Spain
16966,626.0,[  0.42304127 -12.51095306],673.0,2020-03-08,46.0,4,17.0,2.53,1.64,40.0,-4.0,173.0,7.0,0.0,30.0,Spain
16967,1013.0,[  0.41660062 -12.28677185],1073.0,2020-03-09,47.0,5,28.0,2.61,1.66,40.0,-4.0,400.0,11.0,2.0,32.0,Spain
16968,1628.0,[  0.40176031 -11.68094657],1695.0,2020-03-10,48.0,6,35.0,2.06,1.73,40.0,-4.0,622.0,7.0,0.0,32.0,Spain
16969,2040.0,[  0.37360096 -10.47425238],2277.0,2020-03-11,49.0,7,54.0,2.37,1.86,40.0,-4.0,582.0,19.0,151.0,183.0,Spain
16970,2039.0,[ 0.35220849 -9.56749496],2277.0,2020-03-12,50.0,8,55.0,2.42,1.97,40.0,-4.0,0.0,1.0,0.0,183.0,Spain
16971,4906.0,[ 0.35103005 -9.49359142],5232.0,2020-03-13,51.0,9,133.0,2.54,1.97,40.0,-4.0,2955.0,78.0,10.0,193.0,Spain
16972,5679.0,[ 0.34020305 -8.98440736],6391.0,2020-03-14,52.0,10,195.0,3.05,2.04,40.0,-4.0,1159.0,62.0,324.0,517.0,Spain
16973,6992.0,[ 0.33489973 -8.7398168 ],7798.0,2020-03-15,53.0,11,289.0,3.71,2.07,40.0,-4.0,1407.0,94.0,0.0,517.0,Spain
16974,9070.0,[ 0.32731332 -8.38458206],9942.0,2020-03-16,54.0,12,342.0,3.44,2.12,40.0,-4.0,2144.0,53.0,13.0,530.0,Spain
16975,10187.0,[ 0.32313665 -8.20471466],11748.0,2020-03-17,55.0,13,533.0,4.54,2.15,40.0,-4.0,1806.0,191.0,498.0,1028.0,Spain
16976,12206.0,[ 0.3170719  -7.93665639],13910.0,2020-03-18,56.0,14,623.0,4.48,2.19,40.0,-4.0,2162.0,90.0,53.0,1081.0,Spain
16977,16026.0,[ 0.31063003 -7.64172317],17963.0,2020-03-19,57.0,15,830.0,4.62,2.23,40.0,-4.0,4053.0,207.0,26.0,1107.0,Spain
16978,17779.0,[ 0.30062913 -7.16473889],20410.0,2020-03-20,58.0,16,1043.0,5.11,2.31,40.0,-4.0,2447.0,213.0,481.0,1588.0,Spain
16979,21874.0,[ 0.28598685 -6.4247495 ],25374.0,2020-03-21,59.0,17,1375.0,5.42,2.42,40.0,-4.0,4964.0,332.0,537.0,2125.0,Spain
16980,24421.0,[ 0.27149544 -5.68271514],28768.0,2020-03-22,60.0,18,1772.0,6.16,2.55,40.0,-4.0,3394.0,397.0,450.0,2575.0,Spain
16981,30250.0,[ 0.2544184  -4.77481552],35136.0,2020-03-23,61.0,19,2311.0,6.58,2.72,40.0,-4.0,6368.0,539.0,0.0,2575.0,Spain
16982,33283.0,[ 0.23505929 -3.71903695],39885.0,2020-03-24,62.0,20,2808.0,7.04,2.95,40.0,-4.0,4749.0,497.0,1219.0,3794.0,Spain
16983,40501.0,[ 0.22012676 -2.88585237],49515.0,2020-03-25,63.0,21,3647.0,7.37,3.15,40.0,-4.0,9630.0,839.0,1573.0,5367.0,Spain
16984,46406.0,[ 0.20876223 -2.2433169 ],57786.0,2020-03-26,64.0,22,4365.0,7.55,3.32,40.0,-4.0,8271.0,718.0,1648.0,7015.0,Spain
16985,51224.0,[ 0.19723519 -1.57911606],65719.0,2020-03-27,65.0,23,5138.0,7.82,3.51,40.0,-4.0,7933.0,773.0,2342.0,9357.0,Spain
16986,54968.0,[ 0.178207   -0.44627639],73235.0,2020-03-28,66.0,24,5982.0,8.17,3.89,40.0,-4.0,7516.0,844.0,2928.0,12285.0,Spain
16987,58598.0,[ 0.17174819 -0.06964579],80110.0,2020-03-29,67.0,25,6803.0,8.49,4.04,40.0,-4.0,6875.0,821.0,2424.0,14709.0,Spain
16988,63460.0,[0.16432757 0.37142492],87956.0,2020-03-30,68.0,26,7716.0,8.77,4.22,40.0,-4.0,7846.0,913.0,2071.0,16780.0,Spain
16989,68200.0,[0.15608246 0.87102635],95923.0,2020-03-31,69.0,27,8464.0,8.82,4.44,40.0,-4.0,7967.0,748.0,2479.0,19259.0,Spain
16990,72084.0,[0.14833683 1.34584305],104118.0,2020-04-01,70.0,28,9387.0,9.02,4.67,40.0,-4.0,8195.0,923.0,3388.0,22647.0,Spain
16991,74974.0,[0.13947848 1.9009736 ],112065.0,2020-04-02,71.0,29,10348.0,9.23,4.97,40.0,-4.0,7947.0,961.0,4096.0,26743.0,Spain
16992,77488.0,[0.12957111 2.53478242],119199.0,2020-04-03,72.0,30,11198.0,9.39,5.35,40.0,-4.0,7134.0,850.0,3770.0,30513.0,Spain
16993,80002.0,[0.12099157 3.08900216],126168.0,2020-04-04,73.0,31,11947.0,9.47,5.73,40.0,-4.0,6969.0,749.0,3706.0,34219.0,Spain
16994,80925.0,[0.11080912 3.76164936],131646.0,2020-04-05,74.0,32,12641.0,9.6,6.26,40.0,-4.0,5478.0,694.0,3861.0,38080.0,Spain
16995,82897.0,[0.10141352 4.39028593],136675.0,2020-04-06,75.0,33,13341.0,9.76,6.83,40.0,-4.0,5029.0,700.0,2357.0,40437.0,Spain
16996,84689.0,[0.0910379  5.09936232],141942.0,2020-04-07,76.0,34,14045.0,9.89,7.61,40.0,-4.0,5267.0,704.0,2771.0,43208.0,Spain
16997,85407.0,[0.08192145 5.73188434],148220.0,2020-04-08,77.0,35,14792.0,9.98,8.46,40.0,-4.0,6278.0,747.0,4813.0,48021.0,Spain
16998,85610.0,[0.07247276 6.40021392],153222.0,2020-04-09,78.0,36,15447.0,10.08,9.56,40.0,-4.0,5002.0,655.0,4144.0,52165.0,Spain
16999,86524.0,[0.06518789 6.92123656],158273.0,2020-04-10,79.0,37,16081.0,10.16,10.63,40.0,-4.0,5051.0,634.0,3503.0,55668.0,Spain
17000,87312.0,[0.05899984 7.36950548],163027.0,2020-04-11,80.0,38,16606.0,10.19,11.75,40.0,-4.0,4754.0,525.0,3441.0,59109.0,Spain
17001,87231.0,[0.05348613 7.77398808],166831.0,2020-04-12,81.0,39,17209.0,10.32,12.96,40.0,-4.0,3804.0,603.0,3282.0,62391.0,Spain
17002,87616.0,[0.0483675  8.15450931],170099.0,2020-04-13,82.0,40,17756.0,10.44,14.33,40.0,-4.0,3268.0,547.0,2336.0,64727.0,Spain
17003,86981.0,[0.04332793 8.53458146],172541.0,2020-04-14,83.0,41,18056.0,10.46,16.0,40.0,-4.0,2442.0,300.0,2777.0,67504.0,Spain
17004,88083.0,[0.03901063 8.86546108],177644.0,2020-04-15,84.0,42,18708.0,10.53,17.77,40.0,-4.0,5103.0,652.0,3349.0,70853.0,Spain
17005,90836.0,[0.03568239 9.12542197],184948.0,2020-04-16,85.0,43,19315.0,10.44,19.43,40.0,-4.0,7304.0,607.0,3944.0,74797.0,Spain
17006,96040.0,[0.03316432 9.32527671],190839.0,2020-04-17,86.0,44,20002.0,10.48,20.9,40.0,-4.0,5891.0,687.0,0.0,74797.0,Spain
17007,96886.0,[0.03080533 9.5132142 ],191726.0,2020-04-18,87.0,45,20043.0,10.45,22.5,40.0,-4.0,887.0,41.0,0.0,74797.0,Spain
17008,100864.0,[0.02919509 9.64396249],198674.0,2020-04-19,88.0,46,20453.0,10.29,23.74,40.0,-4.0,6948.0,410.0,2560.0,77357.0,Spain
17009,98771.0,[0.02767268 9.76770363],200210.0,2020-04-20,89.0,47,20852.0,10.42,25.05,40.0,-4.0,1536.0,399.0,3230.0,80587.0,Spain
17010,100382.0,[0.02628764 9.88172675],204178.0,2020-04-21,90.0,48,21282.0,10.42,26.37,40.0,-4.0,3968.0,430.0,1927.0,82514.0,Spain
17011,100757.0,[0.02499933 9.98937502],208389.0,2020-04-22,91.0,49,21717.0,10.42,27.73,40.0,-4.0,4211.0,435.0,3401.0,85915.0,Spain
17012,101617.0,[ 0.02390101 10.08255787],213024.0,2020-04-23,92.0,50,22157.0,10.4,29.0,40.0,-4.0,4635.0,440.0,3335.0,89250.0,Spain
17013,104885.0,[ 0.02337771 10.12801502],219764.0,2020-04-24,93.0,51,22524.0,10.25,29.65,40.0,-4.0,6740.0,367.0,3105.0,92355.0,Spain
18561,198.0,[ 0.18621747 -2.76205708],217.0,2020-03-05,43.0,0,12.0,5.53,3.72,37.0902,-95.7129,68.0,1.0,0.0,7.0,USA
18562,241.0,[ 0.19205878 -2.97377016],262.0,2020-03-06,44.0,1,14.0,5.34,3.61,37.0902,-95.7129,45.0,2.0,0.0,7.0,USA
18563,378.0,[ 0.19851012 -3.19328543],402.0,2020-03-07,45.0,2,17.0,4.23,3.49,37.0902,-95.7129,140.0,3.0,0.0,7.0,USA
18564,490.0,[ 0.20403875 -3.38327756],518.0,2020-03-08,46.0,3,21.0,4.05,3.4,37.0902,-95.7129,116.0,4.0,0.0,7.0,USA
18565,554.0,[ 0.20175758 -3.26845128],583.0,2020-03-09,47.0,4,22.0,3.77,3.44,37.0902,-95.7129,65.0,1.0,0.0,7.0,USA
18566,923.0,[ 0.19969005 -3.12660909],959.0,2020-03-10,48.0,5,28.0,2.92,3.47,37.0902,-95.7129,376.0,6.0,1.0,8.0,USA
18567,1237.0,[ 0.22237412 -4.06621458],1281.0,2020-03-11,49.0,6,36.0,2.81,3.12,37.0902,-95.7129,322.0,8.0,0.0,8.0,USA
18568,1611.0,[ 0.24133405 -4.87660128],1663.0,2020-03-12,50.0,7,40.0,2.41,2.87,37.0902,-95.7129,382.0,4.0,4.0,12.0,USA
18569,2120.0,[ 0.25878718 -5.64942327],2179.0,2020-03-13,51.0,8,47.0,2.16,2.68,37.0902,-95.7129,516.0,7.0,0.0,12.0,USA
18570,2661.0,[ 0.2709073 -6.206899 ],2727.0,2020-03-14,52.0,9,54.0,1.98,2.56,37.0902,-95.7129,548.0,7.0,0.0,12.0,USA
18571,3424.0,[ 0.27804864 -6.54861928],3499.0,2020-03-15,53.0,10,63.0,1.8,2.49,37.0902,-95.7129,772.0,9.0,0.0,12.0,USA
18572,4530.0,[ 0.28254832 -6.77207576],4632.0,2020-03-16,54.0,11,85.0,1.84,2.45,37.0902,-95.7129,1133.0,22.0,5.0,17.0,USA
18573,6296.0,[ 0.28395062 -6.84227919],6421.0,2020-03-17,55.0,12,108.0,1.68,2.44,37.0902,-95.7129,1789.0,23.0,0.0,17.0,USA
18574,7560.0,[ 0.28349164 -6.83054873],7783.0,2020-03-18,56.0,13,118.0,1.52,2.45,37.0902,-95.7129,1362.0,10.0,88.0,105.0,USA
18575,13426.0,[ 0.28735754 -7.0080339 ],13747.0,2020-03-19,57.0,14,200.0,1.45,2.41,37.0902,-95.7129,5964.0,82.0,16.0,121.0,USA
18576,18882.0,[ 0.29051451 -7.15091145],19273.0,2020-03-20,58.0,15,244.0,1.27,2.39,37.0902,-95.7129,5526.0,44.0,26.0,147.0,USA
18577,25117.0,[ 0.29503096 -7.37587023],25600.0,2020-03-21,59.0,16,307.0,1.2,2.35,37.0902,-95.7129,6327.0,63.0,29.0,176.0,USA
18578,32681.0,[ 0.29601266 -7.41967464],33276.0,2020-03-22,60.0,17,417.0,1.25,2.34,37.0902,-95.7129,7676.0,110.0,2.0,178.0,USA
18579,43108.0,[ 0.29953261 -7.6107597 ],43843.0,2020-03-23,61.0,18,557.0,1.27,2.31,37.0902,-95.7129,10567.0,140.0,0.0,178.0,USA
18580,52682.0,[ 0.30007914 -7.64996206],53736.0,2020-03-24,62.0,19,706.0,1.31,2.31,37.0902,-95.7129,9893.0,149.0,170.0,348.0,USA
18581,64475.0,[ 0.29438878 -7.33886033],65778.0,2020-03-25,63.0,20,942.0,1.43,2.35,37.0902,-95.7129,12042.0,236.0,13.0,361.0,USA
18582,81946.0,[ 0.29259241 -7.25233396],83836.0,2020-03-26,64.0,21,1209.0,1.44,2.37,37.0902,-95.7129,18058.0,267.0,320.0,681.0,USA
18583,99207.0,[ 0.28913614 -7.07281787],101657.0,2020-03-27,65.0,22,1581.0,1.56,2.4,37.0902,-95.7129,17821.0,372.0,188.0,869.0,USA
18584,118367.0,[ 0.28326677 -6.75040835],121465.0,2020-03-28,66.0,23,2026.0,1.67,2.45,37.0902,-95.7129,19808.0,445.0,203.0,1072.0,USA
18585,135777.0,[ 0.27480835 -6.26982119],140909.0,2020-03-29,67.0,24,2467.0,1.75,2.52,37.0902,-95.7129,19444.0,441.0,1593.0,2665.0,USA
18586,153209.0,[ 0.26274963 -5.55986717],161831.0,2020-03-30,68.0,25,2978.0,1.84,2.64,37.0902,-95.7129,20922.0,511.0,2979.0,5644.0,USA
18587,177274.0,[ 0.24823948 -4.68118779],188172.0,2020-03-31,69.0,26,3874.0,2.06,2.79,37.0902,-95.7129,26341.0,896.0,1380.0,7024.0,USA
18588,200008.0,[ 0.23178081 -3.66142057],213242.0,2020-04-01,70.0,27,4760.0,2.23,2.99,37.0902,-95.7129,25070.0,886.0,1450.0,8474.0,USA
18589,228692.0,[ 0.21516173 -2.61063718],243622.0,2020-04-02,71.0,28,5929.0,2.43,3.22,37.0902,-95.7129,30380.0,1169.0,527.0,9001.0,USA
18590,258570.0,[ 0.19535953 -1.32567137],275367.0,2020-04-03,72.0,29,7090.0,2.57,3.55,37.0902,-95.7129,31745.0,1161.0,706.0,9707.0,USA
18591,285590.0,[ 0.18180756 -0.43891509],308650.0,2020-04-04,73.0,30,8408.0,2.72,3.81,37.0902,-95.7129,33283.0,1318.0,4945.0,14652.0,USA
18592,309735.0,[0.16947701 0.37805774],336802.0,2020-04-05,74.0,31,9619.0,2.86,4.09,37.0902,-95.7129,28152.0,1211.0,2796.0,17448.0,USA
18593,335953.0,[0.15768259 1.17101102],366317.0,2020-04-06,75.0,32,10783.0,2.94,4.4,37.0902,-95.7129,29515.0,1164.0,2133.0,19581.0,USA
18594,362564.0,[0.14639914 1.9412073 ],397121.0,2020-04-07,76.0,33,12794.0,3.22,4.73,37.0902,-95.7129,30804.0,2011.0,2182.0,21763.0,USA
18595,390391.0,[0.13640329 2.63202212],428654.0,2020-04-08,77.0,34,14704.0,3.43,5.08,37.0902,-95.7129,31533.0,1910.0,1796.0,23559.0,USA
18596,420826.0,[0.1264779  3.32993201],462780.0,2020-04-09,78.0,35,16544.0,3.57,5.48,37.0902,-95.7129,34126.0,1840.0,1851.0,25410.0,USA
18597,449150.0,[0.1168277  4.01977859],496535.0,2020-04-10,79.0,36,18595.0,3.74,5.93,37.0902,-95.7129,33755.0,2051.0,3380.0,28790.0,USA
18598,474655.0,[0.10858497 4.61537383],526396.0,2020-04-11,80.0,37,20471.0,3.89,6.38,37.0902,-95.7129,29861.0,1876.0,2480.0,31270.0,USA
18599,500296.0,[0.10093694 5.17503956],555313.0,2020-04-12,81.0,38,22029.0,3.97,6.87,37.0902,-95.7129,28917.0,1558.0,1718.0,32988.0,USA
18600,513599.0,[0.09372855 5.7089067 ],580619.0,2020-04-13,82.0,39,23538.0,4.05,7.4,37.0902,-95.7129,25306.0,1509.0,10494.0,43482.0,USA
18601,534064.0,[0.08663548 6.24204936],607670.0,2020-04-14,83.0,40,25843.0,4.25,8.0,37.0902,-95.7129,27051.0,2305.0,4281.0,47763.0,USA
18602,555916.0,[0.07972208 6.76986428],636350.0,2020-04-15,84.0,41,28338.0,4.45,8.69,37.0902,-95.7129,28680.0,2495.0,4333.0,52096.0,USA
18603,579959.0,[0.07360897 7.24305346],667592.0,2020-04-16,85.0,42,32930.0,4.93,9.42,37.0902,-95.7129,31242.0,4592.0,2607.0,54703.0,USA
18604,604374.0,[0.06793455 7.68915051],699706.0,2020-04-17,86.0,43,36787.0,5.26,10.2,37.0902,-95.7129,32114.0,3857.0,3842.0,58545.0,USA
18605,628693.0,[0.06309633 8.07463186],732197.0,2020-04-18,87.0,44,38664.0,5.28,10.99,37.0902,-95.7129,32491.0,1877.0,6295.0,64840.0,USA
18606,647811.0,[0.05887122 8.41500937],758809.0,2020-04-19,88.0,45,40661.0,5.36,11.77,37.0902,-95.7129,26612.0,1997.0,5497.0,70337.0,USA
18607,669903.0,[0.05524697 8.70980292],784326.0,2020-04-20,89.0,46,42094.0,5.37,12.55,37.0902,-95.7129,25517.0,1433.0,1992.0,72329.0,USA
18608,692217.0,[0.05182315 8.99201112],811865.0,2020-04-21,90.0,47,44444.0,5.47,13.38,37.0902,-95.7129,27539.0,2350.0,2875.0,75204.0,USA
18609,716363.0,[0.04867238 9.25517271],840351.0,2020-04-22,91.0,48,46622.0,5.55,14.24,37.0902,-95.7129,28486.0,2178.0,2162.0,77366.0,USA
18610,739013.0,[0.04584183 9.49463729],869170.0,2020-04-23,92.0,49,49954.0,5.75,15.12,37.0902,-95.7129,28819.0,3332.0,2837.0,80203.0,USA
18611,754330.0,[0.04351752 9.6942545 ],905358.0,2020-04-24,93.0,50,51949.0,5.74,15.93,37.0902,-95.7129,36188.0,1995.0,18876.0,99079.0,USA
